No,Tahun,Kode Provinsi,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
3929,2021,34,DI Yogyakarta,Minyak dan Lemak,Minyak Lainnya,1.1,
3930,2021,34,DI Yogyakarta,Buah/biji berminyak,Buah/biji berminyak,1.9,
3931,2021,34,DI Yogyakarta,Buah/biji berminyak,Kelapa,1.7,
3932,2021,34,DI Yogyakarta,Buah/biji berminyak,Kemiri,0.2,
3933,2021,34,DI Yogyakarta,Kacang-kacangan,Kacang-kacangan,10.6,
3934,2021,34,DI Yogyakarta,Kacang-kacangan,Kedelai,9.8,
3935,2021,34,DI Yogyakarta,Kacang-kacangan,Kacang tanah,0.3,
3936,2021,34,DI Yogyakarta,Kacang-kacangan,Kacang hijau,0.3,
3937,2021,34,DI Yogyakarta,Kacang-kacangan,Kacang lain,0.2,
3938,2021,34,DI Yogyakarta,Gula,Gula,10.5,
3939,2021,34,DI Yogyakarta,Gula,Gula pasir,8,
3940,2021,34,DI Yogyakarta,Gula,Gula merah,2.5,
3941,2021,34,DI Yogyakarta,Sayuran dan buah,Sayuran dan buah,92.9,
3942,2021,34,DI Yogyakarta,Sayuran dan buah,Sayur,60.5,
3943,2021,34,DI Yogyakarta,Sayuran dan buah,Buah,32.4,
3944,2021,35,Jawa Timur,Padi-Padian,Padi-padian,107.8,
3945,2021,35,Jawa Timur,Padi-Padian,Beras,88.2,
3946,2021,35,Jawa Timur,Padi-Padian,Jagung,3.6,
3947,2021,35,Jawa Timur,Padi-Padian,Terigu,16,
3948,2021,35,Jawa Timur,Umbi-umbian,Umbi-Umbian,20,
3949,2021,35,Jawa Timur,Umbi-umbian,Singkong,13.7,
3950,2021,35,Jawa Timur,Umbi-umbian,Ubi Jalar,3.2,
3951,2021,35,Jawa Timur,Umbi-umbian,Kentang,2.6,
3952,2021,35,Jawa Timur,Umbi-umbian,Sagu,0,
3953,2021,35,Jawa Timur,Umbi-umbian,Umbi Lainnya,0.5,
3954,2021,35,Jawa Timur,Pangan Hewani,Pangan Hewani,38.7,
3955,2021,35,Jawa Timur,Pangan Hewani,Daging ruminansia,3.8,
3956,2021,35,Jawa Timur,Pangan Hewani,Daging Unggas,7.1,
3957,2021,35,Jawa Timur,Pangan Hewani,Telur,7.3,
3958,2021,35,Jawa Timur,Pangan Hewani,Susu,2.5,
3959,2021,35,Jawa Timur,Pangan Hewani,Ikan,18,
3960,2021,35,Jawa Timur,Minyak dan Lemak,Minyak dan Lemak,11.2,
3961,2021,35,Jawa Timur,Minyak dan Lemak,Minyak Kelapa,0.6,
3962,2021,35,Jawa Timur,Minyak dan Lemak,Minyak Sawit,10,
3963,2021,35,Jawa Timur,Minyak dan Lemak,Minyak Lainnya,0.6,
3964,2021,35,Jawa Timur,Buah/biji berminyak,Buah/biji berminyak,1.7,
3965,2021,35,Jawa Timur,Buah/biji berminyak,Kelapa,1.4,
3966,2021,35,Jawa Timur,Buah/biji berminyak,Kemiri,0.3,
3967,2021,35,Jawa Timur,Kacang-kacangan,Kacang-kacangan,12.1,
3968,2021,35,Jawa Timur,Kacang-kacangan,Kedelai,11.3,
3969,2021,35,Jawa Timur,Kacang-kacangan,Kacang tanah,0.4,
3970,2021,35,Jawa Timur,Kacang-kacangan,Kacang hijau,0.2,
3971,2021,35,Jawa Timur,Kacang-kacangan,Kacang lain,0.2,
3972,2021,35,Jawa Timur,Gula,Gula,8.2,
3973,2021,35,Jawa Timur,Gula,Gula pasir,8,
3974,2021,35,Jawa Timur,Gula,Gula merah,0.2,
3975,2021,35,Jawa Timur,Sayuran dan buah,Sayuran dan buah,86.9,
3976,2021,35,Jawa Timur,Sayuran dan buah,Sayur,57.4,
3977,2021,35,Jawa Timur,Sayuran dan buah,Buah,29.5,
3978,2021,36,Banten,Padi-Padian,Padi-padian,121.1,
3979,2021,36,Banten,Padi-Padian,Beras,101.1,
3980,2021,36,Banten,Padi-Padian,Jagung,0.4,
3981,2021,36,Banten,Padi-Padian,Terigu,19.6,
3982,2021,36,Banten,Umbi-umbian,Umbi-Umbian,15.7,
3983,2021,36,Banten,Umbi-umbian,Singkong,9.4,
3984,2021,36,Banten,Umbi-umbian,Ubi Jalar,3.1,
3985,2021,36,Banten,Umbi-umbian,Kentang,2.9,
3986,2021,36,Banten,Umbi-umbian,Sagu,0,
3987,2021,36,Banten,Umbi-umbian,Umbi Lainnya,0.3,
3988,2021,36,Banten,Pangan Hewani,Pangan Hewani,48.5,
3989,2021,36,Banten,Pangan Hewani,Daging ruminansia,3.2,
3990,2021,36,Banten,Pangan Hewani,Daging Unggas,10.2,
3991,2021,36,Banten,Pangan Hewani,Telur,8.2,
3992,2021,36,Banten,Pangan Hewani,Susu,3.4,
3993,2021,36,Banten,Pangan Hewani,Ikan,23.5,
3994,2021,36,Banten,Minyak dan Lemak,Minyak dan Lemak,12.3,
3995,2021,36,Banten,Minyak dan Lemak,Minyak Kelapa,0.8,
3996,2021,36,Banten,Minyak dan Lemak,Minyak Sawit,11.2,
3997,2021,36,Banten,Minyak dan Lemak,Minyak Lainnya,0.3,
3998,2021,36,Banten,Buah/biji berminyak,Buah/biji berminyak,0.7,
3999,2021,36,Banten,Buah/biji berminyak,Kelapa,0.3,
4000,2021,36,Banten,Buah/biji berminyak,Kemiri,0.4,
4001,2021,36,Banten,Kacang-kacangan,Kacang-kacangan,12.8,
4002,2021,36,Banten,Kacang-kacangan,Kedelai,11.9,
4003,2021,36,Banten,Kacang-kacangan,Kacang tanah,0.2,
4004,2021,36,Banten,Kacang-kacangan,Kacang hijau,0.6,
4005,2021,36,Banten,Kacang-kacangan,Kacang lain,0.1,
4006,2021,36,Banten,Gula,Gula,5.2,
4007,2021,36,Banten,Gula,Gula pasir,4.8,
4008,2021,36,Banten,Gula,Gula merah,0.4,
4009,2021,36,Banten,Sayuran dan buah,Sayuran dan buah,82.4,
4010,2021,36,Banten,Sayuran dan buah,Sayur,56.1,
4011,2021,36,Banten,Sayuran dan buah,Buah,26.3,
4012,2021,51,Bali,Padi-Padian,Padi-padian,127.7,
4013,2021,51,Bali,Padi-Padian,Beras,110.7,
4014,2021,51,Bali,Padi-Padian,Jagung,2,
4015,2021,51,Bali,Padi-Padian,Terigu,15,
4016,2021,51,Bali,Umbi-umbian,Umbi-Umbian,15,
4017,2021,51,Bali,Umbi-umbian,Singkong,7.7,
4018,2021,51,Bali,Umbi-umbian,Ubi Jalar,3.4,
4019,2021,51,Bali,Umbi-umbian,Kentang,1.9,
4020,2021,51,Bali,Umbi-umbian,Sagu,0,
4021,2021,51,Bali,Umbi-umbian,Umbi Lainnya,2,
4022,2021,51,Bali,Pangan Hewani,Pangan Hewani,40,
4023,2021,51,Bali,Pangan Hewani,Daging ruminansia,3.8,
4024,2021,51,Bali,Pangan Hewani,Daging Unggas,11.3,
4025,2021,51,Bali,Pangan Hewani,Telur,7.3,
4026,2021,51,Bali,Pangan Hewani,Susu,2.2,
4027,2021,51,Bali,Pangan Hewani,Ikan,15.4,
4028,2021,51,Bali,Minyak dan Lemak,Minyak dan Lemak,9.7,
4029,2021,51,Bali,Minyak dan Lemak,Minyak Kelapa,0.7,
4030,2021,51,Bali,Minyak dan Lemak,Minyak Sawit,8.7,
4031,2021,51,Bali,Minyak dan Lemak,Minyak Lainnya,0.3,
4032,2021,51,Bali,Buah/biji berminyak,Buah/biji berminyak,0.9,
4033,2021,51,Bali,Buah/biji berminyak,Kelapa,0.7,
4034,2021,51,Bali,Buah/biji berminyak,Kemiri,0.2,
4035,2021,51,Bali,Kacang-kacangan,Kacang-kacangan,8.4,
4036,2021,51,Bali,Kacang-kacangan,Kedelai,6.9,
4037,2021,51,Bali,Kacang-kacangan,Kacang tanah,0.6,
4038,2021,51,Bali,Kacang-kacangan,Kacang hijau,0.6,
4039,2021,51,Bali,Kacang-kacangan,Kacang lain,0.3,
4040,2021,51,Bali,Gula,Gula,4.8,
4041,2021,51,Bali,Gula,Gula pasir,4.6,
4042,2021,51,Bali,Gula,Gula merah,0.2,
4043,2021,51,Bali,Sayuran dan buah,Sayuran dan buah,90.7,
4044,2021,51,Bali,Sayuran dan buah,Sayur,58.4,
4045,2021,51,Bali,Sayuran dan buah,Buah,32.3,
4046,2021,52,Nusa Tenggara Barat,Padi-Padian,Padi-padian,143.2,
4047,2021,52,Nusa Tenggara Barat,Padi-Padian,Beras,118.8,
4048,2021,52,Nusa Tenggara Barat,Padi-Padian,Jagung,2.8,
4049,2021,52,Nusa Tenggara Barat,Padi-Padian,Terigu,21.6,
4050,2021,52,Nusa Tenggara Barat,Umbi-umbian,Umbi-Umbian,14.7,
4051,2021,52,Nusa Tenggara Barat,Umbi-umbian,Singkong,10.7,
4052,2021,52,Nusa Tenggara Barat,Umbi-umbian,Ubi Jalar,2.2,
4053,2021,52,Nusa Tenggara Barat,Umbi-umbian,Kentang,0.5,
4054,2021,52,Nusa Tenggara Barat,Umbi-umbian,Sagu,0,
4055,2021,52,Nusa Tenggara Barat,Umbi-umbian,Umbi Lainnya,1.3,
4056,2021,52,Nusa Tenggara Barat,Pangan Hewani,Pangan Hewani,50.2,
4057,2021,52,Nusa Tenggara Barat,Pangan Hewani,Daging ruminansia,6.8,
4058,2021,52,Nusa Tenggara Barat,Pangan Hewani,Daging Unggas,7.6,
4059,2021,52,Nusa Tenggara Barat,Pangan Hewani,Telur,7.2,
4060,2021,52,Nusa Tenggara Barat,Pangan Hewani,Susu,1.9,
4061,2021,52,Nusa Tenggara Barat,Pangan Hewani,Ikan,26.7,
4062,2021,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak dan Lemak,9.4,
4063,2021,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Kelapa,0.2,
4064,2021,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Sawit,8.9,
4065,2021,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Lainnya,0.3,
4066,2021,52,Nusa Tenggara Barat,Buah/biji berminyak,Buah/biji berminyak,1.3,
4067,2021,52,Nusa Tenggara Barat,Buah/biji berminyak,Kelapa,1.2,
4068,2021,52,Nusa Tenggara Barat,Buah/biji berminyak,Kemiri,0.1,
4069,2021,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang-kacangan,8.7,
4070,2021,52,Nusa Tenggara Barat,Kacang-kacangan,Kedelai,7.1,
4071,2021,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang tanah,0.9,
4072,2021,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang hijau,0.2,
4073,2021,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang lain,0.5,
4074,2021,52,Nusa Tenggara Barat,Gula,Gula,6.4,
4075,2021,52,Nusa Tenggara Barat,Gula,Gula pasir,6.2,
4076,2021,52,Nusa Tenggara Barat,Gula,Gula merah,0.2,
4077,2021,52,Nusa Tenggara Barat,Sayuran dan buah,Sayuran dan buah,108.9,
4078,2021,52,Nusa Tenggara Barat,Sayuran dan buah,Sayur,78.2,
4079,2021,52,Nusa Tenggara Barat,Sayuran dan buah,Buah,30.7,
4080,2021,53,Nusa Tenggara Timur,Padi-Padian,Padi-padian,136.4,
4081,2021,53,Nusa Tenggara Timur,Padi-Padian,Beras,112,
4082,2021,53,Nusa Tenggara Timur,Padi-Padian,Jagung,15.5,
4083,2021,53,Nusa Tenggara Timur,Padi-Padian,Terigu,8.9,
4084,2021,53,Nusa Tenggara Timur,Umbi-umbian,Umbi-Umbian,12.4,
4085,2021,53,Nusa Tenggara Timur,Umbi-umbian,Singkong,9.1,
4086,2021,53,Nusa Tenggara Timur,Umbi-umbian,Ubi Jalar,1.2,
4087,2021,53,Nusa Tenggara Timur,Umbi-umbian,Kentang,0.5,
4088,2021,53,Nusa Tenggara Timur,Umbi-umbian,Sagu,0,
4089,2021,53,Nusa Tenggara Timur,Umbi-umbian,Umbi Lainnya,1.6,
4090,2021,53,Nusa Tenggara Timur,Pangan Hewani,Pangan Hewani,33.7,
4091,2021,53,Nusa Tenggara Timur,Pangan Hewani,Daging ruminansia,3.6,
4092,2021,53,Nusa Tenggara Timur,Pangan Hewani,Daging Unggas,4.4,
4093,2021,53,Nusa Tenggara Timur,Pangan Hewani,Telur,3.1,
4094,2021,53,Nusa Tenggara Timur,Pangan Hewani,Susu,1.5,
4095,2021,53,Nusa Tenggara Timur,Pangan Hewani,Ikan,21.1,
4096,2021,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak dan Lemak,7,
4097,2021,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Kelapa,0.4,
4098,2021,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Sawit,6.5,
4099,2021,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Lainnya,0.1,
4100,2021,53,Nusa Tenggara Timur,Buah/biji berminyak,Buah/biji berminyak,1.1,
4101,2021,53,Nusa Tenggara Timur,Buah/biji berminyak,Kelapa,1.1,
4102,2021,53,Nusa Tenggara Timur,Buah/biji berminyak,Kemiri,0,
4103,2021,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang-kacangan,4.8,
4104,2021,53,Nusa Tenggara Timur,Kacang-kacangan,Kedelai,3.1,
4105,2021,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang tanah,0.5,
4106,2021,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang hijau,0.1,
4107,2021,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang lain,1.1,
4108,2021,53,Nusa Tenggara Timur,Gula,Gula,7.4,
4109,2021,53,Nusa Tenggara Timur,Gula,Gula pasir,7.1,
4110,2021,53,Nusa Tenggara Timur,Gula,Gula merah,0.3,
4111,2021,53,Nusa Tenggara Timur,Sayuran dan buah,Sayuran dan buah,83,
4112,2021,53,Nusa Tenggara Timur,Sayuran dan buah,Sayur,65.7,
4113,2021,53,Nusa Tenggara Timur,Sayuran dan buah,Buah,17.3,
4114,2021,61,Kalimantan Barat,Padi-Padian,Padi-padian,105.2,
4115,2021,61,Kalimantan Barat,Padi-Padian,Beras,93.5,
4116,2021,61,Kalimantan Barat,Padi-Padian,Jagung,0.7,
4117,2021,61,Kalimantan Barat,Padi-Padian,Terigu,11,
4118,2021,61,Kalimantan Barat,Umbi-umbian,Umbi-Umbian,11.6,
4119,2021,61,Kalimantan Barat,Umbi-umbian,Singkong,8.2,
4120,2021,61,Kalimantan Barat,Umbi-umbian,Ubi Jalar,1.2,
4121,2021,61,Kalimantan Barat,Umbi-umbian,Kentang,1.2,
4122,2021,61,Kalimantan Barat,Umbi-umbian,Sagu,0.1,
4123,2021,61,Kalimantan Barat,Umbi-umbian,Umbi Lainnya,0.9,
4124,2021,61,Kalimantan Barat,Pangan Hewani,Pangan Hewani,50.1,
4125,2021,61,Kalimantan Barat,Pangan Hewani,Daging ruminansia,2.9,
4126,2021,61,Kalimantan Barat,Pangan Hewani,Daging Unggas,8.6,
4127,2021,61,Kalimantan Barat,Pangan Hewani,Telur,7.1,
4128,2021,61,Kalimantan Barat,Pangan Hewani,Susu,2.7,
4129,2021,61,Kalimantan Barat,Pangan Hewani,Ikan,28.8,
4130,2021,61,Kalimantan Barat,Minyak dan Lemak,Minyak dan Lemak,9.5,
4131,2021,61,Kalimantan Barat,Minyak dan Lemak,Minyak Kelapa,0.7,
4132,2021,61,Kalimantan Barat,Minyak dan Lemak,Minyak Sawit,8.6,
4133,2021,61,Kalimantan Barat,Minyak dan Lemak,Minyak Lainnya,0.2,
4134,2021,61,Kalimantan Barat,Buah/biji berminyak,Buah/biji berminyak,0.7,
4135,2021,61,Kalimantan Barat,Buah/biji berminyak,Kelapa,0.6,
4136,2021,61,Kalimantan Barat,Buah/biji berminyak,Kemiri,0.1,
4137,2021,61,Kalimantan Barat,Kacang-kacangan,Kacang-kacangan,4.7,
4138,2021,61,Kalimantan Barat,Kacang-kacangan,Kedelai,4.2,
4139,2021,61,Kalimantan Barat,Kacang-kacangan,Kacang tanah,0.2,
4140,2021,61,Kalimantan Barat,Kacang-kacangan,Kacang hijau,0.1,
4141,2021,61,Kalimantan Barat,Kacang-kacangan,Kacang lain,0.2,
4142,2021,61,Kalimantan Barat,Gula,Gula,10,
4143,2021,61,Kalimantan Barat,Gula,Gula pasir,9.9,
4144,2021,61,Kalimantan Barat,Gula,Gula merah,0.1,
4145,2021,61,Kalimantan Barat,Sayuran dan buah,Sayuran dan buah,61.5,
4146,2021,61,Kalimantan Barat,Sayuran dan buah,Sayur,43.1,
4147,2021,61,Kalimantan Barat,Sayuran dan buah,Buah,18.4,
4148,2021,62,Kalimantan Tengah,Padi-Padian,Padi-padian,107.7,
4149,2021,62,Kalimantan Tengah,Padi-Padian,Beras,90.9,
4150,2021,62,Kalimantan Tengah,Padi-Padian,Jagung,0.7,
4151,2021,62,Kalimantan Tengah,Padi-Padian,Terigu,16.1,
4152,2021,62,Kalimantan Tengah,Umbi-umbian,Umbi-Umbian,17.9,
4153,2021,62,Kalimantan Tengah,Umbi-umbian,Singkong,13.6,
4154,2021,62,Kalimantan Tengah,Umbi-umbian,Ubi Jalar,1.8,
4155,2021,62,Kalimantan Tengah,Umbi-umbian,Kentang,1.4,
4156,2021,62,Kalimantan Tengah,Umbi-umbian,Sagu,0,
4157,2021,62,Kalimantan Tengah,Umbi-umbian,Umbi Lainnya,1.1,
4158,2021,62,Kalimantan Tengah,Pangan Hewani,Pangan Hewani,59.4,
4159,2021,62,Kalimantan Tengah,Pangan Hewani,Daging ruminansia,4.6,
4160,2021,62,Kalimantan Tengah,Pangan Hewani,Daging Unggas,10.5,
4161,2021,62,Kalimantan Tengah,Pangan Hewani,Telur,7.7,
4162,2021,62,Kalimantan Tengah,Pangan Hewani,Susu,3.5,
4163,2021,62,Kalimantan Tengah,Pangan Hewani,Ikan,33.1,
4164,2021,62,Kalimantan Tengah,Minyak dan Lemak,Minyak dan Lemak,11.8,
4165,2021,62,Kalimantan Tengah,Minyak dan Lemak,Minyak Kelapa,0.7,
4166,2021,62,Kalimantan Tengah,Minyak dan Lemak,Minyak Sawit,10.8,
4167,2021,62,Kalimantan Tengah,Minyak dan Lemak,Minyak Lainnya,0.3,
4168,2021,62,Kalimantan Tengah,Buah/biji berminyak,Buah/biji berminyak,0.8,
4169,2021,62,Kalimantan Tengah,Buah/biji berminyak,Kelapa,0.5,
4170,2021,62,Kalimantan Tengah,Buah/biji berminyak,Kemiri,0.3,
4171,2021,62,Kalimantan Tengah,Kacang-kacangan,Kacang-kacangan,7.3,
4172,2021,62,Kalimantan Tengah,Kacang-kacangan,Kedelai,6.8,
4173,2021,62,Kalimantan Tengah,Kacang-kacangan,Kacang tanah,0.3,
4174,2021,62,Kalimantan Tengah,Kacang-kacangan,Kacang hijau,0.1,
4175,2021,62,Kalimantan Tengah,Kacang-kacangan,Kacang lain,0.1,
4176,2021,62,Kalimantan Tengah,Gula,Gula,11,
4177,2021,62,Kalimantan Tengah,Gula,Gula pasir,10.7,
4178,2021,62,Kalimantan Tengah,Gula,Gula merah,0.3,
4179,2021,62,Kalimantan Tengah,Sayuran dan buah,Sayuran dan buah,71.1,
4180,2021,62,Kalimantan Tengah,Sayuran dan buah,Sayur,47.8,
4181,2021,62,Kalimantan Tengah,Sayuran dan buah,Buah,23.3,
4182,2021,63,Kalimantan Selatan,Padi-Padian,Padi-padian,116.7,
4183,2021,63,Kalimantan Selatan,Padi-Padian,Beras,96.1,
4184,2021,63,Kalimantan Selatan,Padi-Padian,Jagung,0.8,
4185,2021,63,Kalimantan Selatan,Padi-Padian,Terigu,19.8,
4186,2021,63,Kalimantan Selatan,Umbi-umbian,Umbi-Umbian,14.5,
4187,2021,63,Kalimantan Selatan,Umbi-umbian,Singkong,11.6,
4188,2021,63,Kalimantan Selatan,Umbi-umbian,Ubi Jalar,1.2,
4189,2021,63,Kalimantan Selatan,Umbi-umbian,Kentang,1,
4190,2021,63,Kalimantan Selatan,Umbi-umbian,Sagu,0,
4191,2021,63,Kalimantan Selatan,Umbi-umbian,Umbi Lainnya,0.7,
4192,2021,63,Kalimantan Selatan,Pangan Hewani,Pangan Hewani,58.9,
4193,2021,63,Kalimantan Selatan,Pangan Hewani,Daging ruminansia,5.9,
4194,2021,63,Kalimantan Selatan,Pangan Hewani,Daging Unggas,9.2,
4195,2021,63,Kalimantan Selatan,Pangan Hewani,Telur,8,
4196,2021,63,Kalimantan Selatan,Pangan Hewani,Susu,3.3,
4197,2021,63,Kalimantan Selatan,Pangan Hewani,Ikan,32.5,
4198,2021,63,Kalimantan Selatan,Minyak dan Lemak,Minyak dan Lemak,11.1,
4199,2021,63,Kalimantan Selatan,Minyak dan Lemak,Minyak Kelapa,0,
4200,2021,63,Kalimantan Selatan,Minyak dan Lemak,Minyak Sawit,10.8,
4201,2021,63,Kalimantan Selatan,Minyak dan Lemak,Minyak Lainnya,0.3,
4202,2021,63,Kalimantan Selatan,Buah/biji berminyak,Buah/biji berminyak,0.8,
4203,2021,63,Kalimantan Selatan,Buah/biji berminyak,Kelapa,0.6,
4204,2021,63,Kalimantan Selatan,Buah/biji berminyak,Kemiri,0.2,
4205,2021,63,Kalimantan Selatan,Kacang-kacangan,Kacang-kacangan,6.4,
4206,2021,63,Kalimantan Selatan,Kacang-kacangan,Kedelai,6,
4207,2021,63,Kalimantan Selatan,Kacang-kacangan,Kacang tanah,0.3,
4208,2021,63,Kalimantan Selatan,Kacang-kacangan,Kacang hijau,0.1,
4209,2021,63,Kalimantan Selatan,Kacang-kacangan,Kacang lain,0,
4210,2021,63,Kalimantan Selatan,Gula,Gula,10.4,
4211,2021,63,Kalimantan Selatan,Gula,Gula pasir,9.9,
4212,2021,63,Kalimantan Selatan,Gula,Gula merah,0.5,
4213,2021,63,Kalimantan Selatan,Sayuran dan buah,Sayuran dan buah,61.7,
4214,2021,63,Kalimantan Selatan,Sayuran dan buah,Sayur,38.1,
4215,2021,63,Kalimantan Selatan,Sayuran dan buah,Buah,23.6,
4216,2021,64,Kalimantan Timur,Padi-Padian,Padi-padian,136.4,
4217,2021,64,Kalimantan Timur,Padi-Padian,Beras,112,
4218,2021,64,Kalimantan Timur,Padi-Padian,Jagung,15.5,
4219,2021,64,Kalimantan Timur,Padi-Padian,Terigu,8.9,
4220,2021,64,Kalimantan Timur,Umbi-umbian,Umbi-Umbian,12.4,
4221,2021,64,Kalimantan Timur,Umbi-umbian,Singkong,9.1,
4222,2021,64,Kalimantan Timur,Umbi-umbian,Ubi Jalar,1.2,
4223,2021,64,Kalimantan Timur,Umbi-umbian,Kentang,0.5,
4224,2021,64,Kalimantan Timur,Umbi-umbian,Sagu,0,
4225,2021,64,Kalimantan Timur,Umbi-umbian,Umbi Lainnya,1.6,
4226,2021,64,Kalimantan Timur,Pangan Hewani,Pangan Hewani,33.7,
4227,2021,64,Kalimantan Timur,Pangan Hewani,Daging ruminansia,3.6,
4228,2021,64,Kalimantan Timur,Pangan Hewani,Daging Unggas,4.4,
4229,2021,64,Kalimantan Timur,Pangan Hewani,Telur,3.1,
4230,2021,64,Kalimantan Timur,Pangan Hewani,Susu,1.5,
4231,2021,64,Kalimantan Timur,Pangan Hewani,Ikan,21.1,
4232,2021,64,Kalimantan Timur,Minyak dan Lemak,Minyak dan Lemak,7,
4233,2021,64,Kalimantan Timur,Minyak dan Lemak,Minyak Kelapa,0.4,
4234,2021,64,Kalimantan Timur,Minyak dan Lemak,Minyak Sawit,6.5,
4235,2021,64,Kalimantan Timur,Minyak dan Lemak,Minyak Lainnya,0.1,
4236,2021,64,Kalimantan Timur,Buah/biji berminyak,Buah/biji berminyak,1.1,
4237,2021,64,Kalimantan Timur,Buah/biji berminyak,Kelapa,1.1,
4238,2021,64,Kalimantan Timur,Buah/biji berminyak,Kemiri,0,
4239,2021,64,Kalimantan Timur,Kacang-kacangan,Kacang-kacangan,4.8,
4240,2021,64,Kalimantan Timur,Kacang-kacangan,Kedelai,3.1,
4241,2021,64,Kalimantan Timur,Kacang-kacangan,Kacang tanah,0.5,
4242,2021,64,Kalimantan Timur,Kacang-kacangan,Kacang hijau,0.1,
4243,2021,64,Kalimantan Timur,Kacang-kacangan,Kacang lain,1.1,
4244,2021,64,Kalimantan Timur,Gula,Gula,7.4,
4245,2021,64,Kalimantan Timur,Gula,Gula pasir,7.1,
4246,2021,64,Kalimantan Timur,Gula,Gula merah,0.3,
4247,2021,64,Kalimantan Timur,Sayuran dan buah,Sayuran dan buah,83,
4248,2021,64,Kalimantan Timur,Sayuran dan buah,Sayur,65.7,
4249,2021,64,Kalimantan Timur,Sayuran dan buah,Buah,17.3,
4250,2021,65,Kalimantan Utara,Padi-Padian,Padi-padian,102.4,
4251,2021,65,Kalimantan Utara,Padi-Padian,Beras,86.3,
4252,2021,65,Kalimantan Utara,Padi-Padian,Jagung,1.1,
4253,2021,65,Kalimantan Utara,Padi-Padian,Terigu,15,
4254,2021,65,Kalimantan Utara,Umbi-umbian,Umbi-Umbian,14.8,
4255,2021,65,Kalimantan Utara,Umbi-umbian,Singkong,10.5,
4256,2021,65,Kalimantan Utara,Umbi-umbian,Ubi Jalar,2.1,
4257,2021,65,Kalimantan Utara,Umbi-umbian,Kentang,1.4,
4258,2021,65,Kalimantan Utara,Umbi-umbian,Sagu,0.2,
4259,2021,65,Kalimantan Utara,Umbi-umbian,Umbi Lainnya,0.6,
4260,2021,65,Kalimantan Utara,Pangan Hewani,Pangan Hewani,66.8,
4261,2021,65,Kalimantan Utara,Pangan Hewani,Daging ruminansia,6.6,
4262,2021,65,Kalimantan Utara,Pangan Hewani,Daging Unggas,8.3,
4263,2021,65,Kalimantan Utara,Pangan Hewani,Telur,7.4,
4264,2021,65,Kalimantan Utara,Pangan Hewani,Susu,3.5,
4265,2021,65,Kalimantan Utara,Pangan Hewani,Ikan,41,
4266,2021,65,Kalimantan Utara,Minyak dan Lemak,Minyak dan Lemak,9.8,
4267,2021,65,Kalimantan Utara,Minyak dan Lemak,Minyak Kelapa,0.4,
4268,2021,65,Kalimantan Utara,Minyak dan Lemak,Minyak Sawit,9.1,
4269,2021,65,Kalimantan Utara,Minyak dan Lemak,Minyak Lainnya,0.3,
4270,2021,65,Kalimantan Utara,Buah/biji berminyak,Buah/biji berminyak,0.5,
4271,2021,65,Kalimantan Utara,Buah/biji berminyak,Kelapa,0.4,
4272,2021,65,Kalimantan Utara,Buah/biji berminyak,Kemiri,0.1,
4273,2021,65,Kalimantan Utara,Kacang-kacangan,Kacang-kacangan,6.6,
4274,2021,65,Kalimantan Utara,Kacang-kacangan,Kedelai,6.2,
4275,2021,65,Kalimantan Utara,Kacang-kacangan,Kacang tanah,0.2,
4276,2021,65,Kalimantan Utara,Kacang-kacangan,Kacang hijau,0.1,
4277,2021,65,Kalimantan Utara,Kacang-kacangan,Kacang lain,0.1,
4278,2021,65,Kalimantan Utara,Gula,Gula,9.8,
4279,2021,65,Kalimantan Utara,Gula,Gula pasir,9.6,
4280,2021,65,Kalimantan Utara,Gula,Gula merah,0.2,
4281,2021,65,Kalimantan Utara,Sayuran dan buah,Sayuran dan buah,64.1,
4282,2021,65,Kalimantan Utara,Sayuran dan buah,Sayur,40.9,
4283,2021,65,Kalimantan Utara,Sayuran dan buah,Buah,23.2,
4284,2021,71,Sulawesi Utara,Padi-Padian,Padi-padian,114.6,
4285,2021,71,Sulawesi Utara,Padi-Padian,Beras,101.7,
4286,2021,71,Sulawesi Utara,Padi-Padian,Jagung,1.1,
4287,2021,71,Sulawesi Utara,Padi-Padian,Terigu,11.8,
4288,2021,71,Sulawesi Utara,Umbi-umbian,Umbi-Umbian,14.7,
4289,2021,71,Sulawesi Utara,Umbi-umbian,Singkong,8.4,
4290,2021,71,Sulawesi Utara,Umbi-umbian,Ubi Jalar,2.2,
4291,2021,71,Sulawesi Utara,Umbi-umbian,Kentang,2,
